Weighting,Starting Battery Capacity (Wh),Route Distance (m),Travel Time (s),CS stops,CS Stop Duration (s),Algorithm Runtime (s),Remaining Battery Capacity At End (Wh),Number of EVs Charging,Start Edge,End Edge
C,500,18.83,8.00,0,[],0.32277584075927734,496.92,[],243211510#1,-403952814#0
C,500,2760.57,3218.00,1,[322],0.26572751998901367,1187.21,[0],-85618366,-647690430#1
C,500,0.00,1.00,0,[],0.07056045532226562,500.00,[],145039120#5,-824491853#3
C,500,29.86,9.00,0,[],0.000499725341796875,494.40,[],-478922855,90542365#5
C,500,1319.84,351.00,1,[322],0.039034366607666016,1111.73,[0],163566224#1,27934802#0
C,500,9.31,5.00,0,[],0.0,498.61,[],-27946745#0,-28022559#1
C,500,3353.98,734.00,1,[293],0.589005708694458,1242.37,[1],28037935#1,27943881#2
C,500,22.49,9.00,0,[],0.03903317451477051,495.49,[],834267#3,171879646
C,500,3863.00,2252.00,1,[332],0.6895911693572998,1502.48,[0],-28025131,-28037775
C,500,1872.47,545.00,1,[212],0.10659122467041016,0.00,[1],-29419177,171647548#2
C,500,3465.77,747.00,1,[322],0.3848288059234619,1215.65,[0],-163383626#0,27943807#2
C,1250,2693.65,897.00,1,[370],0.3803260326385498,1308.26,[0],246124643#1,27943766#4
C,1250,4081.06,842.00,1,[233],1.0554053783416748,1346.86,[0],-167121171#1,-672381827#0
C,1250,298.33,356.00,0,[],0.010007619857788086,1183.32,[],156464695#1,187743562#1
C,1250,3631.33,2042.00,1,[91],0.39934253692626953,1254.28,[0],-86326093#0,-478895562#0
C,1250,149.61,23.00,0,[],1.6178877353668213,1214.49,[],-155765289#0,171594468#3
C,1250,2336.88,477.00,1,[167],0.21468377113342285,1243.45,[1],-27994829#1,-163382992#0
C,1250,1649.49,343.00,1,[167],1.2615818977355957,1197.01,[1],-155767975,28011515#1
C,1250,2220.43,365.00,1,[167],0.27873826026916504,1037.34,[1],28028731#1,gneE15
C,1250,3253.63,1921.00,1,[156],0.5684878826141357,1458.70,[0],145039122,-171750816#1
C,1250,2148.22,385.00,1,[196],0.14862775802612305,1159.88,[1],-452551902,-190432831#3
C,1250,1692.17,402.00,1,[69],0.1276090145111084,1165.99,[1],4947758#1,3650028#4
C,1250,288.35,188.00,0,[],0.006005287170410156,1833.08,[],613788728#3,27683075#4
C,1250,2283.81,1117.00,1,[165],0.3688163757324219,1257.07,[2],-163382988#4,30326839
C,1250,1634.12,289.00,1,[44],0.17815256118774414,1142.23,[1],-122066617#4,353898756#0
C,1250,1492.74,276.00,1,[44],0.05004239082336426,1147.31,[1],155731255#2,-592421473#2
C,1250,916.31,120.00,0,[],0.05804896354675293,1080.15,[],-163566186#6,-353071426
C,1250,2882.79,3341.00,1,[172],0.35730576515197754,1301.61,[0],-797061,-154980603#2
C,1250,1913.74,524.00,1,[44],0.26122426986694336,2037.14,[1],-4816289#3,145436390
C,1250,3284.32,2945.00,1,[156],0.3382904529571533,1316.04,[0],-4811225#2,163566224#1
C,1250,2332.58,1346.00,1,[165],0.5634832382202148,1253.35,[2],163566224#2,-155729948#4
C,1250,3097.72,3212.00,1,[156],0.4223625659942627,1402.11,[0],614632173#3,37077798#1
C,1250,401.30,55.00,0,[],0.009508132934570312,1171.31,[],159131975,145434713#0
C,1250,1430.49,372.00,1,[172],0.08857560157775879,1117.67,[0],-163383614#1,4721447#8
C,1250,1982.42,665.00,1,[172],0.19316554069519043,2212.46,[0],-171879646,-476659509#1
C,1250,383.16,70.00,0,[],0.00750732421875,1199.21,[],119864857#0,-155729948#0
C,1250,2897.26,703.00,1,[172],0.62353515625,1241.50,[0],679601198#1,-27929143#11
C,1250,4649.57,3792.00,1,[196],0.48741817474365234,1347.89,[1],28046458#1,27927957#0
C,1250,2213.40,465.00,1,[345],0.062053680419921875,1168.61,[1],159132009#1,-27255142#0
C,1250,4469.03,1084.00,1,[345],0.4118528366088867,1608.73,[1],163383626#0,159131939
C,1250,2038.83,389.00,1,[91],0.0760655403137207,1413.21,[0],-27946839#2,-167121171#6
C,1250,6554.98,2268.00,1,[44],1.1014454364776611,662.73,[1],119826653#1,27931709#4
C,1250,4726.68,847.00,1,[131],0.5324568748474121,1181.53,[0],-155998759#2,4947753#1
C,1250,3793.18,2491.00,1,[131],0.7996854782104492,1492.73,[0],-4794841#2,-28027798
C,1250,30.97,10.00,0,[],1.7830297946929932,1242.91,[],-28059218#3,-159131942#1
C,1250,6690.84,4011.00,1,[345],1.5218052864074707,1517.48,[1],122066617#2,27946919#0
C,1250,1760.39,605.00,1,[131],0.130110502243042,1754.73,[0],35277147#0,342942396#2
C,1250,4532.18,3529.00,1,[370],0.5804977416992188,1262.86,[0],28009000,37077783#1
C,1250,3881.85,3422.00,1,[91],0.14562487602233887,1018.73,[0],441988186#0,-46346752#1
C,1250,2603.76,1281.00,1,[131],0.34029197692871094,1361.84,[0],170156790#5,155768539#1
C,1250,2581.06,1675.00,1,[370],1.199528694152832,1275.01,[0],-27929296#2,246124643#6
C,1250,2360.78,1379.00,1,[91],0.35030031204223633,1308.88,[0],197713164#2,167121167#2
C,1250,853.07,124.00,0,[],0.0415349006652832,1121.73,[],171648202,197713167#0
C,1250,3103.32,2361.00,1,[165],0.6060194969177246,1543.43,[2],-355248658#0,4810770#2
C,1250,1268.65,2644.00,1,[167],0.14562487602233887,1098.12,[1],-639129504,28078795#0
C,1250,2650.15,1910.00,1,[233],0.632542610168457,1202.07,[0],-136467082#5,-156338938#1
C,1250,2382.27,708.00,1,[131],0.30325961112976074,1344.56,[0],28022453#1,662336268#1
C,1250,2983.26,767.00,1,[131],0.35230183601379395,1290.45,[0],122110077#1,-100808567
C,1250,6981.84,4136.00,1,[196],1.2430670261383057,1459.73,[1],122066613#0,37077851#7
C,1250,4386.52,1446.00,1,[165],0.9147853851318359,1437.10,[2],-28039391#3,159131955#2
C,1250,4318.97,1193.00,1,[165],0.7991852760314941,1479.32,[2],187166624#1,353928654#1
C,1250,5760.82,1726.00,1,[165],1.3221335411071777,1527.30,[2],-626117928,159131955#1
C,1250,4737.55,936.00,1,[165],0.5014302730560303,0.00,[2],-122066624#0,27993918#1
C,1250,960.63,148.00,0,[],0.04053449630737305,1028.22,[],155731259#1,-155731249#11
C,1250,2368.74,2530.00,1,[370],1.7620112895965576,1258.79,[0],4721467,-169850261
C,1250,3137.11,1502.00,1,[69],0.2967545986175537,1289.19,[1],-198647720#1,-169251304#2
C,1250,3792.64,3446.00,1,[370],0.5669870376586914,1232.13,[0],27927957#0,-8878359#0
C,1250,864.69,494.00,0,[],0.041034698486328125,1054.73,[],155765294#4,-28078795#1
C,1250,4318.34,3410.00,1,[69],0.8312132358551025,1427.31,[1],4721447#6,121040348#2
C,1250,590.80,45.00,0,[],2.1213200092315674,1018.96,[],34378623,28039385
C,1250,3701.47,3593.00,1,[69],0.7541460990905762,1361.96,[1],156428064#14,-27929270#0
C,1250,1917.94,626.00,1,[69],0.22619366645812988,1290.61,[1],198726454#0,-28038943#0
C,1250,3521.88,1082.00,1,[167],0.9708328247070312,1379.93,[1],-155766667#1,-155731249#1
C,1250,2740.01,961.00,1,[165],0.4073495864868164,1283.12,[2],27943892#1,27943463
C,1250,1639.60,1088.00,1,[165],0.1176002025604248,1227.66,[2],28038924#4,75313254#5
C,1250,3257.01,645.00,1,[167],1.1840147972106934,1348.64,[1],-27996155#3,154700003
C,1250,4346.44,853.00,1,[196],0.363811731338501,1394.93,[1],-3663356,30095454#0
C,1250,4951.80,3610.00,1,[370],0.8126969337463379,1303.42,[0],-231824422#0,-159238307#0
C,1250,1022.65,209.00,0,[],0.06105184555053711,1057.40,[],171594469#1,4794842#3
C,1250,1676.34,4109.00,1,[370],0.06305360794067383,2105.21,[0],-27994829#6,-155768151#0
C,1250,3416.45,3302.00,1,[156],0.5649843215942383,1407.49,[0],-172067277#3,28082116#0
C,1250,5570.71,2908.00,1,[370],1.3611679077148438,1110.14,[0],-197713167#1,-27943833#3
C,1250,2135.65,588.00,1,[172],0.19766974449157715,1276.14,[0],-28038924#4,-27927988#1
C,1250,2891.17,1146.00,1,[172],0.35180139541625977,1222.05,[0],28039501#5,171750816#0
C,1250,1442.26,2333.00,1,[370],0.05704903602600098,1582.92,[0],-184507807#4,-4721531#5
C,1250,3.38,3.00,0,[],1.5988714694976807,1249.59,[],242436126,-28037932
C,1250,2924.58,904.00,1,[172],0.2822418212890625,1180.81,[0],168617599#0,28038960#2
C,1250,17.26,8.00,0,[],1.4637558460235596,1247.27,[],-799961#3,-27946710#6
C,1250,575.82,72.00,0,[],0.018515825271606445,1173.47,[],101850713,-732478288#2
C,1250,12.38,6.00,0,[],1.1549904346466064,1248.07,[],-187164860#2,-28078794#2
C,1250,2834.24,1783.00,1,[172],0.34229350090026855,1289.35,[0],27255142#1,155767485#1
C,1250,3682.79,3090.00,1,[172],0.5159420967102051,1469.67,[0],4910564#6,163383614#0
C,1250,4861.66,4270.00,1,[233],1.1059486865997314,1532.37,[0],28039904#0,-64432425#0
C,1250,5155.85,3931.00,1,[370],1.8961260318756104,1586.03,[0],356102172#2,28028738#2
C,1250,2058.78,801.00,1,[172],0.1841578483581543,1053.36,[0],-27255142#1,28078587#2
C,1250,2462.06,362.00,1,[44],0.2136833667755127,994.47,[1],4910505,159131985#1
C,1250,2406.86,2043.00,1,[172],1.5007872581481934,1200.14,[0],3650028#3,155729943#1
C,1250,5290.36,4510.00,1,[370],1.0373902320861816,1043.80,[0],-28078795#0,90542365#5
C,1250,67.08,15.00,0,[],1.4872760772705078,1234.69,[],-28011577#11,28028741#6
C,1250,3844.74,3543.00,1,[370],1.3096234798431396,1457.79,[0],-28028741#6,85618374#1
C,1250,3720.92,1003.00,1,[165],0.7856745719909668,1071.74,[2],163383614#6,-159238321#1
C,1250,27.09,10.00,0,[],1.2270519733428955,1245.21,[],163383614#4,122110075#1
C,1250,1662.58,642.00,1,[44],0.24120736122131348,1148.49,[1],-122066612#4,356102172#4
C,1250,1799.82,328.00,1,[131],0.17364907264709473,1256.95,[0],154986397#1,833500#2
C,1250,2844.10,3185.00,1,[370],0.9358034133911133,1208.21,[0],75313262#1,-122044808#0
C,1250,2322.79,2693.00,1,[370],0.2161855697631836,1355.35,[0],4910570#2,783673#0
C,1250,4342.15,4333.00,1,[233],0.44788408279418945,1343.88,[0],-155768295#0,27946566#3
C,1250,7179.08,3914.00,1,[370],2.077281951904297,1217.77,[0],-122066624#0,-856282420#3
C,1250,4923.24,2161.00,1,[172],0.8687460422515869,1371.58,[0],169251304#1,159238324#0
C,1250,3038.51,1428.00,1,[131],0.20717787742614746,999.08,[0],155105718#0,-190432831#7
C,1250,3399.19,1787.00,1,[172],0.358306884765625,1436.84,[0],4947758#3,592731129#0
C,1250,3660.20,1110.00,1,[318],0.4689018726348877,1469.28,[0],-592421473#4,-141271864#0
C,1250,2375.89,474.00,1,[214],0.16864442825317383,1237.47,[1],-847193371#2,-28091024#2
C,1250,5949.83,2488.00,1,[318],1.1109530925750732,778.89,[0],172667671,-27944075#2
C,1250,3001.49,500.00,1,[265],0.5905060768127441,1148.64,[0],378559843#1,27943883#0
C,1250,2342.52,375.00,1,[180],0.1866593360900879,1154.41,[2],165515233,-23118342#5
C,1250,4285.03,705.00,1,[265],1.182013750076294,1155.30,[0],-27934802#0,-592421473#2
C,1250,198.47,30.00,0,[],0.004003286361694336,1182.81,[],163566213#7,-739936170
C,1250,3327.39,2642.00,1,[132],0.309765100479126,1523.29,[0],79707639#1,171879649#1
C,1250,1855.50,287.00,1,[139],0.15313124656677246,1041.85,[0],-169231557#0,79707634#3
C,1250,2970.10,522.00,1,[248],0.38733386993408203,1285.19,[1],28022559#1,-4947758#2
C,1250,499.15,392.00,0,[],0.02752375602722168,1163.44,[],195773784#0,250151469
C,1250,4681.17,770.00,1,[371],0.7806692123413086,1446.92,[0],100872801#0,156340396#4
C,1250,4417.04,1546.00,1,[214],1.2405638694763184,1341.63,[1],-196371314#0,155105717#2
C,1250,269.74,41.00,0,[],0.004004001617431641,1183.70,[],383042884#0,260284293
C,1250,3069.98,1290.00,1,[214],0.6115233898162842,1244.80,[1],-163382999#8,28022558
C,1250,3505.82,619.00,1,[180],0.4889180660247803,1124.26,[2],27605676#2,159132020#0
C,1250,3814.01,1922.00,1,[248],0.9513158798217773,1353.82,[1],684014245#0,-781028918#0
C,1250,3831.54,3065.00,1,[248],0.5684876441955566,1263.53,[1],-155768449#2,28028741#8
C,1250,592.40,81.00,0,[],0.016013622283935547,1153.60,[],27948101#1,28025131
C,1250,2923.31,3395.00,1,[248],0.8091938495635986,1374.95,[1],196371317#1,-79707634#3
C,1250,4528.86,1218.00,1,[248],0.9052770137786865,1244.23,[1],-28037846#0,-294963698#0
C,1250,108.93,27.00,0,[],0.006005287170410156,1222.73,[],-159238327#2,159238321#1
C,1250,3910.73,3696.00,1,[165],0.6350443363189697,1029.79,[0],512392959#1,-28026216#3
C,1250,2771.41,901.00,1,[248],0.3653132915496826,1216.31,[1],28038935#1,-28038166
C,1250,3673.46,2293.00,1,[248],0.5724906921386719,1647.91,[1],-28039373,448366044#0
C,1250,4691.18,1887.00,1,[248],1.1634986400604248,1608.56,[1],28037764#1,-3663345#3
C,1250,3780.17,1105.00,1,[248],0.3167715072631836,1153.28,[1],27946710#8,400901674
C,1250,3650.20,3770.00,1,[180],0.3287820816040039,1474.29,[2],-833500#2,167121171#1
C,1250,3343.60,3086.00,1,[214],0.4178578853607178,1193.86,[1],171750815#0,28037780#0
C,1250,5529.07,4442.00,1,[165],0.45088648796081543,1236.66,[0],366428193#6,28022561
C,1250,3656.50,2722.00,1,[165],0.735630989074707,1431.61,[0],-28039391#2,-28025131
C,1250,4045.39,776.00,1,[214],0.406848669052124,1291.44,[1],122066624#0,-163566186#5
C,1250,3828.90,1637.00,1,[248],0.579498291015625,1275.65,[1],156338950#0,-614669116#0
C,1250,2259.01,1445.00,1,[139],0.24370908737182617,1306.71,[0],448447730,-79707638#1
C,1250,3348.57,649.00,1,[318],0.2111806869506836,1158.29,[0],-799717919,-732478288#1
C,1250,3106.22,1040.00,1,[265],0.5499711036682129,1265.21,[0],156338938#0,-28022557
C,1250,5096.79,2132.00,1,[110],1.0418941974639893,1554.72,[1],-229076199,4910567#4
C,1250,2942.93,2539.00,1,[165],0.35930800437927246,1961.93,[0],398354894#0,37900666
C,1250,3616.23,2330.00,1,[271],1.106949806213379,1491.76,[0],-79707631,452551904
C,1250,4900.88,1099.00,1,[318],0.5975122451782227,1482.02,[0],-243048595,171879650#2
C,1250,5034.96,922.00,1,[318],0.8187036514282227,1353.49,[0],-155105720#1,163383626#4
C,1250,801.31,2140.00,0,[],0.013511419296264648,960.29,[],4910570#2,154830592#0
C,1250,972.69,148.00,0,[],0.04103517532348633,1006.39,[],-616806974#1,-163383001#0
C,1250,3571.93,1297.00,1,[132],0.13911938667297363,1414.84,[0],154830592#3,27994829#6
C,1250,4065.63,2069.00,1,[265],0.7821714878082275,934.89,[0],154830667#2,28027800#2
C,1250,2792.28,2604.00,1,[265],0.5744929313659668,1731.51,[0],4910564#4,28027796#1
C,1250,3388.44,1520.00,1,[110],0.7251224517822266,1379.37,[1],-27942667#0,86402043#0
C,1250,4381.16,4089.00,1,[165],0.48941874504089355,1308.87,[0],818552205#1,-145038303
C,1250,4624.77,3303.00,1,[271],0.4839160442352295,1225.41,[0],gneE32,-27943766#2
C,1250,50.93,25.00,0,[],1.4857752323150635,1244.76,[],28011550#1,-27928341#0
C,1250,3249.63,3187.00,1,[165],0.3708178997039795,1261.35,[0],28038935#0,141271792#0
C,1250,2182.77,3065.00,1,[139],0.12660765647888184,1185.82,[0],-163313151#0,-27929296#4
C,1250,174.99,47.00,0,[],0.0035033226013183594,1210.14,[],155768982#3,4910564#1
C,1250,3874.81,1237.00,1,[193],0.3563055992126465,1435.03,[1],-850565385,197713164#4
C,1250,2544.41,1076.00,1,[139],0.11109471321105957,1212.55,[0],4947755#4,27943885#2
C,1250,677.31,70.00,0,[],0.01401209831237793,1023.66,[],28037925#0,28039391#6
C,1250,620.93,109.00,0,[],0.019015789031982422,1142.38,[],119926723#5,-159132009#1
C,1250,4368.95,2829.00,1,[110],1.4257254600524902,1476.29,[1],75313244#1,159131952#1
C,1250,855.99,1082.00,0,[],0.04503893852233887,1099.05,[],141271792#5,137910009#1
C,1250,4139.47,810.00,1,[193],0.31527066230773926,1199.38,[1],-27930086,155767977#0
C,1250,760.78,97.00,0,[],0.02502155303955078,1089.36,[],27943766#0,-478364360#0
C,1250,3784.77,1519.00,1,[193],0.24471068382263184,1390.61,[1],101850720#1,-159131967
C,1250,3734.43,2307.00,1,[265],1.2680890560150146,1587.59,[0],-75313258#3,-171645490
C,1250,3648.21,1599.00,1,[180],0.11659932136535645,1091.97,[2],121174584#1,799717910
C,1250,6157.31,2201.00,1,[271],0.49492454528808594,1312.76,[0],27946839#1,818552203#3
C,1250,2457.10,1328.00,1,[110],0.4178586006164551,2085.21,[1],163566186#3,-28039469
C,1250,3006.56,973.00,1,[265],1.7695183753967285,1420.99,[0],-198725308#1,171879642#1
C,1250,213.14,53.00,0,[],0.0035026073455810547,1195.06,[],28081598#1,172454782#2
C,1250,3243.64,1262.00,1,[139],0.24120688438415527,1138.56,[0],155767482,-28039375#0
C,1250,3275.35,1550.00,1,[265],0.5184450149536133,1355.57,[0],28022555#1,163566222
C,1250,2046.33,455.00,1,[265],1.2921082973480225,1109.29,[0],679601200#0,589896292#1
C,1250,3096.21,2254.00,1,[180],0.28374290466308594,1124.44,[2],-171647548#4,-159131996#2
C,1250,3530.72,1048.00,1,[193],0.3342862129211426,1278.20,[1],-122066617#2,28078586
C,1250,3855.01,978.00,1,[180],0.6355447769165039,1513.05,[2],-90542365#7,-353919596
C,1250,5284.90,2497.00,1,[193],1.6349034309387207,1583.71,[1],847193371#2,-187746138#5
C,1250,86.76,17.00,0,[],1.2485709190368652,1229.58,[],325259851#1,3661460#1
C,1250,3120.91,4995.00,1,[165],0.5990135669708252,1117.71,[0],27994860#1,-28082116#1
C,1250,3068.74,2670.00,1,[165],0.31827306747436523,1302.18,[0],-28038923#4,-155768539#0
C,1250,2759.98,1497.00,1,[165],2.223407506942749,1410.00,[0],592693567#1,-159131970#2
C,1250,5056.58,1020.00,1,[248],0.4859170913696289,1364.64,[1],-159132023#1,630379133
C,1250,3812.31,2184.00,1,[180],1.0158708095550537,1413.88,[2],168346696#2,-171652556#1
C,1250,20.90,8.00,0,[],1.5603389739990234,1245.71,[],163313151#4,-3663345#2
C,1250,4705.02,3196.00,1,[132],0.6700739860534668,1348.17,[0],-170161111,30264279#0
C,1250,4385.86,3616.00,1,[139],0.7421367168426514,1312.12,[0],353898756#0,-4721531#7
C,1250,3998.73,3188.00,1,[139],0.2547171115875244,1204.51,[0],-28038166,-171879633#4
C,1250,33.01,10.00,0,[],2.1228220462799072,1243.30,[],196377630#1,27946566#0
C,1250,8.17,5.00,0,[],1.7084665298461914,1248.93,[],159257688,-168609056#1
C,1250,7395.40,2936.00,1,[371],1.1394774913787842,1039.73,[0],122066612#0,-27946464#1
C,1250,7163.73,3565.00,1,[318],1.2831001281738281,1523.05,[0],30076496#3,27946919#1
C,1250,2281.97,1109.00,1,[271],0.48991990089416504,1700.44,[0],678815703#1,-4910569#3
C,1250,4795.90,989.00,1,[318],0.6195321083068848,1447.70,[0],-378559842#8,28025126#4
C,1250,3500.97,1099.00,1,[165],1.0383899211883545,1511.80,[0],27683082#0,-47441103#1
C,1250,5230.78,2293.00,1,[165],0.8031883239746094,1561.77,[0],156340405#0,28008883
C,1250,4918.77,3106.00,1,[271],0.8777542114257812,949.73,[0],-27683077#0,-155105717#4
C,1250,3078.85,870.00,1,[132],0.26122426986694336,1637.23,[0],28021640#2,4816237#0
C,1250,6557.77,2258.00,1,[318],1.1805133819580078,1639.07,[0],-159131952#1,229076199
C,1250,3576.45,4359.00,1,[165],0.5144412517547607,1143.63,[0],-798784,144335316#0
C,1250,4142.34,1270.00,1,[193],0.615527868270874,1494.83,[1],159131977,-145039123#1
C,1250,5080.35,1004.00,1,[265],0.8247067928314209,1549.39,[0],-27944075#1,30342903#1
C,1250,3169.87,1468.00,1,[139],0.38683271408081055,1414.97,[0],798950#0,25491687#0
C,1250,2448.40,1284.00,1,[180],0.44788408279418945,1291.15,[2],156428064#7,799957#1
C,1250,2630.32,2436.00,1,[265],0.4268655776977539,1299.05,[1],-4721472#2,-163566243#6
C,1250,2323.08,421.00,1,[207],0.1886613368988037,1207.71,[1],171648204#0,159131938#0
C,1250,3318.63,1381.00,1,[281],1.8105535507202148,1342.28,[0],613788728#0,353468982#0
C,1250,3674.17,607.00,1,[281],0.1641407012939453,1326.19,[0],341760642#3,-36894917#1
C,1250,5496.51,2216.00,1,[79],1.0584080219268799,1774.27,[1],317949606#1,163313151#0
C,1250,2147.56,380.00,1,[180],0.08307123184204102,1101.28,[2],28038946,25491956#2
C,1250,2058.88,369.00,1,[114],0.2457113265991211,1178.01,[0],4947755#3,81027372#2
C,1250,1910.20,2675.00,1,[199],0.11509895324707031,1410.76,[0],gneE11,669870648#0
C,1250,756.13,491.00,0,[],0.029024362564086914,1129.85,[],-3697939,802716643
C,1250,3187.91,1476.00,1,[199],0.9007728099822998,1435.18,[0],-155765294#3,-47441314#2
C,1250,1758.67,250.00,1,[197],0.16514182090759277,1090.93,[1],-213930985#2,27927988#4
C,1250,3164.91,2982.00,1,[112],0.8792548179626465,1290.03,[0],37077783#2,317949606#1
C,1250,2313.57,760.00,1,[114],1.0639126300811768,1235.62,[0],37077783#4,28039368#2
C,1250,3870.02,696.00,1,[197],0.3528022766113281,1262.03,[1],-856282420#3,-28013729#2
C,1250,3558.95,2298.00,1,[265],0.6190314292907715,1244.01,[1],28174535#0,478364357#1
C,1250,69.76,15.00,0,[],1.3251371383666992,1233.96,[],-28011515#8,-4947755#2
C,1250,330.12,39.00,0,[],0.006005287170410156,1182.69,[],-4808622#3,-27929527#4
C,1250,2872.65,2022.00,1,[46],0.3012583255767822,1283.63,[0],79513512#0,-28038943#0
C,1250,3018.82,1763.00,1,[199],1.29911470413208,1256.57,[0],-250134165#4,-341760642#4
C,1250,5257.10,1009.00,1,[79],0.7771668434143066,534.38,[1],-159131996#2,-799963#0
C,1250,2837.69,1685.00,1,[46],0.85823655128479,1260.90,[0],-495065367,818516141#0
C,1250,30.05,10.00,0,[],1.1950254440307617,1243.11,[],-28039426#3,27683077#0
C,1250,7.08,5.00,0,[],0.15763545036315918,1248.76,[],22948406#1,824491853#1
C,1250,899.99,1656.00,0,[],0.02802419662475586,1068.69,[],155768703,798950#0
C,1250,3306.77,1804.00,1,[46],0.8987710475921631,1358.25,[0],671962681,170156790#2
C,1250,3937.77,1123.00,1,[79],0.6190299987792969,1417.04,[1],-184507815#2,3650041#1
C,1250,3149.40,708.00,1,[79],0.35980772972106934,1219.73,[1],242815109#0,-35277147#0
C,1250,1427.59,240.00,1,[265],0.1591355800628662,1163.17,[1],28078731#2,-27943783#0
C,1250,2196.93,2037.00,1,[265],0.22719478607177734,1200.74,[1],-155768539#1,154689110#10
C,1250,2334.92,3168.00,1,[112],0.13661694526672363,1228.21,[0],27943463,3650048#1
C,1250,4869.12,3527.00,1,[265],1.5783534049987793,1647.43,[1],-28039373,100808567
C,1250,5965.37,4120.00,1,[112],1.9446680545806885,1176.02,[0],-28037665,155799178#2
C,1250,3736.91,1281.00,1,[207],0.46790218353271484,1345.73,[1],-592421473#4,-75313254#0
C,1250,3291.44,1503.00,1,[199],1.5313141345977783,1120.16,[0],171648623#2,27946748
C,1250,2110.70,416.00,1,[207],1.3331446647644043,1317.45,[1],4816152#0,4816152#3
C,1250,341.17,34.00,0,[],0.0035037994384765625,1133.16,[],-28011515#4,28011515#8
